building_id,xml_filename,should_run_simulation,OccupancyClassification,Address,BuildingName,ParcelNumber,FloorArea(ft2),YearBuilt,template,SiteEUI(kBtu/ft2),SourceEUI(kBtu/ft2),ElectricityEUI(kBtu/ft2),GasEUI(kBtu/ft2),YearEUI
18103,18103.xml,1,Office,930 - 930 MONTGOMERY ST,930 MONTGOMERY ST [930 - 930 MONTGOMERY ST],SF0164012,24000,2004,CBES T24 2001,74,175,46.55502392,27.44497608,2013
18118,18118.xml,1,Retail,124 - 128 JONES ST,Building [124 - 128 JONES ST],SF0343012,6692,2014,CBES T24 2008,,,,,
18155,18155.xml,1,Retail,3251 - 3251 SCOTT ST,Building [3251 - 3251 SCOTT ST],SF0936004,2574,1915,CBES Pre-1978,,,,,
18156,18156.xml,1,Retail,871 - 871 SUTTER ST,Building [871 - 871 SUTTER ST],SF0299018,5195,2014,CBES T24 2008,,,,,
18164,18164.xml,1,Retail,644 - 644 PERSIA AVE,Building [644 - 644 PERSIA AVE],SF6090001,3888,2005,CBES T24 2005,,,,,
18187,18187.xml,1,Office,2760 - 2764 OCTAVIA ST,Building [2760 - 2764 OCTAVIA ST],SF0544016,4930,2011,CBES T24 2008,,,,,
18193,18193.xml,1,Retail,40 - 40 LELAND AVE,Building [40 - 40 LELAND AVE],SF6248011,2312,1957,CBES Pre-1978,,,,,
18201,18201.xml,1,Retail,4001 - 4005 JUDAH ST,Building [4001 - 4005 JUDAH ST],SF1808001,2437,1949,CBES Pre-1978,,,,,
18211,18211.xml,1,Retail,3600 - 3600 TARAVAL ST,Building [3600 - 3600 TARAVAL ST],SF2375018,2500,1946,CBES Pre-1978,,,,,
18212,18212.xml,1,Retail,225 - 225 FREDERICK ST,Building [225 - 225 FREDERICK ST],SF1269161,2500,1996,CBES T24 1992,,,,,
18222,18222.xml,1,Retail,3199 - 3199 FILLMORE ST,Building [3199 - 3199 FILLMORE ST],SF0515001,2400,1909,CBES Pre-1978,,,,,
18248,18248.xml,1,Retail,2275 - 2275 SAN JOSE AVE,Building [2275 - 2275 SAN JOSE AVE],SF6964025,1880,2004,CBES T24 2001,,,,,
18269,18269.xml,1,Retail,2545 - 2549 OCEAN AVE,Building [2545 - 2549 OCEAN AVE],SF7226021A,2620,1940,CBES Pre-1978,,,,,
18289,18289.xml,1,Retail,645 - 647 VALENCIA ST,Building [645 - 647 VALENCIA ST],SF3576062,5250,2006,CBES T24 2005,,,,,
18304,18304.xml,1,Retail,1629 - 1629 HAIGHT ST,Building [1629 - 1629 HAIGHT ST],SF1246028,1962,1999,CBES T24 1992,,,,,
18326,18326.xml,1,Retail,1215 - 1215 VICENTE ST,Building [1215 - 1215 VICENTE ST],SF2473047,2500,2004,CBES T24 2001,,,,,
18355,18355.xml,1,Retail,3610 - 3610 LAWTON ST,Building [3610 - 3610 LAWTON ST],SF1888008,2500,2000,CBES T24 1992,,,,,
18358,18358.xml,1,Retail,1116 - 1116 TARAVAL ST,Building [1116 - 1116 TARAVAL ST],SF2350019,2366,2011,CBES T24 2008,,,,,
18374,18374.xml,1,Retail,555 - 555 FRANCISCO ST,Building [555 - 555 FRANCISCO ST],SF0051020,2502,2008,CBES T24 2008,,,,,
18393,18393.xml,1,Retail,82 - 82 14TH ST,Building [82 - 82 14TH ST],SF3529020,1915,2015,CBES T24 2008,,,,,
18401,18401.xml,1,Office,538 - 540 PACIFIC AVE,Building [538 - 540 PACIFIC AVE],SF0163007,5220,1998,CBES T24 1992,,,,,
18413,18413.xml,1,Retail,744 - 744 IRVING ST,Building [744 - 744 IRVING ST],SF1742017,2125,1996,CBES T24 1992,,,,,
18433,18433.xml,1,Office,1600 - 1600 NORIEGA ST,Building [1600 - 1600 NORIEGA ST],SF2026021,3000,2015,CBES T24 2008,,,,,
18461,18461.xml,1,Retail,2918 - 2920 MISSION ST,Building [2918 - 2920 MISSION ST],SF6529002,2600,2009,CBES T24 2008,,,,,
18473,18473.xml,1,Retail,2014 - 2014 OAKDALE AVE,Building [2014 - 2014 OAKDALE AVE],SF5315008,4860,1999,CBES T24 1992,,,,,
18532,18532.xml,1,Office,379 - 379 ELLIS ST,Building [379 - 379 ELLIS ST],SF0332013,2258,2014,CBES T24 2008,,,,,
18555,18555.xml,1,Retail,156 - 156 GEARY ST,156 GEARY ST [156 - 156 GEARY ST],SF0309009,11025,2011,CBES T24 2008,75,235,74.76076555,0.23923445,2014
18574,18574.xml,1,Retail,1027 - 1031 IRVING ST,Building [1027 - 1031 IRVING ST],SF1766047,1632,1923,CBES Pre-1978,,,,,
18576,18576.xml,1,Retail,194 - 198 CHURCH ST,Building [194 - 198 CHURCH ST],SF3537016,1557,2014,CBES T24 2008,,,,,
18693,18693.xml,1,Office,5005 - 5005 03RD ST,Building [5005 - 5005 03RD ST],SF5339010,5240,1920,CBES Pre-1978,,,,,
18722,18722.xml,1,Retail,840 - 850 TARAVAL ST,Building [840 - 850 TARAVAL ST],SF2347029,4125,1998,CBES T24 1992,,,,,
18749,18749.xml,1,Retail,4737 - 4737 GEARY BLVD,Building [4737 - 4737 GEARY BLVD],SF1533042,2450,2014,CBES T24 2008,,,,,
18753,18753.xml,1,Retail,245 - 281 JEFFERSON ST,Building [245 - 281 JEFFERSON ST],SF0012007,2500,1986,CBES T24 1978,,,,,
18779,18779.xml,1,Retail,2460 - 2460 SAN BRUNO AVE,Building [2460 - 2460 SAN BRUNO AVE],SF5925004,16120,1928,CBES Pre-1978,,,,,
18805,18805.xml,1,Retail,6125 - 6127 GEARY BLVD,Building [6125 - 6127 GEARY BLVD],SF1519039,1760,1995,CBES T24 1992,,,,,
18852,18852.xml,1,Retail,701 - 701 RANDOLPH ST,Building [701 - 701 RANDOLPH ST],SF7122004,900,1948,CBES Pre-1978,,,,,
18876,18876.xml,1,Retail,870 - 870 TARAVAL ST,Building [870 - 870 TARAVAL ST],SF2347030,4125,2004,CBES T24 2001,,,,,
18926,18926.xml,1,Office,918 - 918 CLEMENT ST,Building [918 - 918 CLEMENT ST],SF1423050,4650,2015,CBES T24 2008,,,,,
18951,18951.xml,1,Retail,856 - 856 MARKET ST,Building [856 - 856 MARKET ST],SF0329004,7880,2003,CBES T24 2001,,,,,
18982,18982.xml,1,Retail,4704 - 4706 MISSION ST,Building [4704 - 4706 MISSION ST],SF6955011,5089,2010,CBES T24 2008,,,,,
18985,18985.xml,1,Retail,2753 - 2753 22ND ST,Building [2753 - 2753 22ND ST],SF4150038,2500,2007,CBES T24 2005,,,,,
19015,19015.xml,1,Retail,834 - 834 IRVING ST,Building [834 - 834 IRVING ST],SF1741024,1772,2008,CBES T24 2008,,,,,
19016,19016.xml,1,Retail,2400 - 2406 BRYANT ST,Building [2400 - 2406 BRYANT ST],SF4150039,2500,2015,CBES T24 2008,,,,,
19029,19029.xml,1,Retail,1939 - 1945 OCEAN AVE,Building [1939 - 1945 OCEAN AVE],SF6915025,2470,1924,CBES Pre-1978,,,,,
19077,19077.xml,1,Retail,4733 - 4733 GEARY BLVD,Building [4733 - 4733 GEARY BLVD],SF1533042A,2375,1999,CBES T24 1992,,,,,
19139,19139.xml,1,Retail,5159 - 5159 MISSION ST,Building [5159 - 5159 MISSION ST],SF6411022,2430,1995,CBES T24 1992,,,,,
19166,19166.xml,1,Retail,2101 - 2101 LARKIN ST,Building [2101 - 2101 LARKIN ST],SF0549007,3032,2014,CBES T24 2008,,,,,
19206,19206.xml,1,Office,2533 - 2537 IRVING ST,Building [2533 - 2537 IRVING ST],SF1781046,6010,2011,CBES T24 2008,,,,,
19220,19220.xml,1,Retail,960 - 962 GENEVA AVE,Building [960 - 962 GENEVA AVE],SF6411032,5785,2001,CBES T24 2001,,,,,
19244,19244.xml,1,Office,5133 - 5135 GEARY BLVD,Building [5133 - 5135 GEARY BLVD],SF1529047,4750,2000,CBES T24 1992,,,,,
19255,19255.xml,1,Office,118 - 118 JONES ST,Building [118 - 118 JONES ST],SF0343011,2357,2013,CBES T24 2008,,,,,
19259,19259.xml,1,Retail,744 - 744 WASHINGTON ST,Building [744 - 744 WASHINGTON ST],SF0194010,7090,1998,CBES T24 1992,,,,,
19280,19280.xml,1,Office,145 - 145 NATOMA ST,145 NATOMA ST [145 - 145 NATOMA ST],SF3722014,13589,2000,CBES T24 1992,27,78,23.75598086,3.244019139,2015
19293,19293.xml,1,Retail,3458 - 3460 MISSION ST,Building [3458 - 3460 MISSION ST],SF6660012,990,2013,CBES T24 2008,,,,,
19301,19301.xml,1,Retail,5733 - 5733 GEARY BLVD,Building [5733 - 5733 GEARY BLVD],SF1523046,2988,1924,CBES Pre-1978,,,,,
19319,19319.xml,1,Office,42 - 46 02ND ST,S&B [42 - 46 02ND ST],SF3707005,10275,2004,CBES T24 2001,43,133,42.03349282,0.966507177,2015
19377,19377.xml,1,Office,332 - 332 CLEMENT ST,Building [332 - 332 CLEMENT ST],SF1429023,5358,2014,CBES T24 2008,,,,,
19439,19439.xml,1,Retail,2135 - 2135 UNION ST,Building [2135 - 2135 UNION ST],SF0540024A,2814,2006,CBES T24 2005,,,,,
19528,19528.xml,1,Retail, -   ,Building [ -   ],SF0145031,1150,2010,CBES T24 2008,,,,,
19566,19566.xml,1,Retail,4067 - 4067 18TH ST,Building [4067 - 4067 18TH ST],SF3583076,1260,2016,CBES T24 2008,,,,,
19586,19586.xml,1,Retail,395 - 395 SOUTH VAN NESS AVE,Building [395 - 395 SOUTH VAN NESS AVE],SF3549028,4375,1998,CBES T24 1992,,,,,
19601,19601.xml,1,Retail,925 - 925 MARKET ST,Building [925 - 925 MARKET ST],SF3704076,5322,2014,CBES T24 2008,,,,,
19717,19717.xml,1,Retail,2140 - 2140 MARKET ST,Building [2140 - 2140 MARKET ST],SF3542008,2375,2007,CBES T24 2005,,,,,
19844,19844.xml,1,Retail,5125 - 5125 MISSION ST,Building [5125 - 5125 MISSION ST],SF6410015,2325,1925,CBES Pre-1978,,,,,
19907,19907.xml,1,Retail,3055 - 3055 CLEMENT ST,Building [3055 - 3055 CLEMENT ST],SF1463043,2400,2014,CBES T24 2008,,,,,
19963,19963.xml,1,Retail,45 - 45 DUBOCE AVE,Building [45 - 45 DUBOCE AVE],SF3532041,12086,1906,CBES Pre-1978,,,,,
19987,19987.xml,1,Retail,100 - 100 GRANT AVE,Building [100 - 100 GRANT AVE],SF0310014,18160,2009,CBES T24 2008,,,,,
20042,20042.xml,1,Office,877 - 877 BRYANT ST,Building [877 - 877 BRYANT ST],SF3779067,6900,2014,CBES T24 2008,,,,,
20045,20045.xml,1,Retail,2410 - 2410 CALIFORNIA ST,Building [2410 - 2410 CALIFORNIA ST],SF0635006,5075,2010,CBES T24 2008,,,,,
20060,20060.xml,1,Retail,5750 - 5750 MISSION ST,Building [5750 - 5750 MISSION ST],SF7109A001,3685,1995,CBES T24 1992,,,,,
20099,20099.xml,1,Retail,1420 - 1420 HAIGHT ST,Building [1420 - 1420 HAIGHT ST],SF1232005,4245,2000,CBES T24 1992,,,,,
20142,20142.xml,1,Retail,906 - 910 CLEMENT ST,Building [906 - 910 CLEMENT ST],SF1423048,4516,1998,CBES T24 1992,,,,,
20192,20192.xml,1,Office,2350 - 2350 TAYLOR ST,Building [2350 - 2350 TAYLOR ST],SF0051017,4500,2001,CBES T24 2001,,,,,
20197,20197.xml,1,Retail,1799 - 1799 UNION ST,Building [1799 - 1799 UNION ST],SF0544018,5148,2011,CBES T24 2008,,,,,
20210,20210.xml,1,Retail,601 - 611 BUSH ST,Building [601 - 611 BUSH ST],SF0285001,7285,1994,CBES T24 1992,,,,,
20226,20226.xml,1,Retail,290 - 290 DAY ST,Building [290 - 290 DAY ST],SF6632111,1815,2015,CBES T24 2008,,,,,
20269,20269.xml,1,Retail,6135 - 6135 GEARY BLVD,Building [6135 - 6135 GEARY BLVD],SF1519037,2880,1937,CBES Pre-1978,,,,,
20305,20305.xml,1,Retail,2304 - 2304 MISSION ST,Building [2304 - 2304 MISSION ST],SF3596002,2276,1998,CBES T24 1992,,,,,
20344,20344.xml,1,Office,948 - 950 HOWARD ST,Building [948 - 950 HOWARD ST],SF3725017,4100,2015,CBES T24 2008,,,,,
20382,20382.xml,1,Retail,4919 - 4919 MISSION ST,Building [4919 - 4919 MISSION ST],SF6346008,2336,2016,CBES T24 2008,,,,,
20392,20392.xml,1,Retail,1136 - 1136 CLEMENT ST,Building [1136 - 1136 CLEMENT ST],SF1421016,1890,2014,CBES T24 2008,,,,,
20413,20413.xml,1,Retail,42 - 42 COLUMBUS AVE,Building [42 - 42 COLUMBUS AVE],SF0195017,709,1941,CBES Pre-1978,,,,,
20464,20464.xml,1,Retail,1081 - 1081 POST ST,Building [1081 - 1081 POST ST],SF0693016,9120,2015,CBES T24 2008,,,,,
20471,20471.xml,1,Retail,1908 - 1908 LAWTON ST,Building [1908 - 1908 LAWTON ST],SF1871013,2500,2001,CBES T24 2001,,,,,
20483,20483.xml,1,Retail,958 - 958 GENEVA AVE,Building [958 - 958 GENEVA AVE],SF6411031,2175,1999,CBES T24 1992,,,,,
20495,20495.xml,1,Retail,5509 - 5509 GEARY BLVD,Building [5509 - 5509 GEARY BLVD],SF1525043,2800,1997,CBES T24 1992,,,,,
20498,20498.xml,1,Retail,850 - 856 BUSH ST,Building [850 - 856 BUSH ST],SF0274008,2490,2004,CBES T24 2001,,,,,
20574,20574.xml,1,Office,445 - 447 POWELL ST,Building [445 - 447 POWELL ST],SF0296002,3958,1998,CBES T24 1992,,,,,
20586,20586.xml,1,Retail,3925 - 3925 NORIEGA ST,Building [3925 - 3925 NORIEGA ST],SF2083033,2315,2000,CBES T24 1992,,,,,
20608,20608.xml,1,Office,2500 - 2500 MARKET ST,Building [2500 - 2500 MARKET ST],SF2648001,3392,2003,CBES T24 2001,,,,,
20617,20617.xml,1,Retail,2433 - 2435 CLEMENT ST,Building [2433 - 2435 CLEMENT ST],SF1457037,990,1921,CBES Pre-1978,,,,,
20622,20622.xml,1,Retail,2209 - 2211 POLK ST,Building [2209 - 2211 POLK ST],SF0550008,2340,1995,CBES T24 1992,,,,,
20676,20676.xml,1,Retail,976 - 976 GENEVA AVE,Building [976 - 976 GENEVA AVE],SF6411035,2375,2001,CBES T24 2001,,,,,
20728,20728.xml,1,Office,307 - 309 SUTTER ST,Building [307 - 309 SUTTER ST],SF0294023,5610,1909,CBES Pre-1978,,,,,
20768,20768.xml,1,Retail,320 - 320 FELL ST,Building [320 - 320 FELL ST],SF0817004,6600,2003,CBES T24 2001,,,,,
20777,20777.xml,1,Retail,2445 - 2447 NORIEGA ST,Building [2445 - 2447 NORIEGA ST],SF2068048,2400,1950,CBES Pre-1978,,,,,
20809,20809.xml,1,Retail,1973 - 1975 OCEAN AVE,Building [1973 - 1975 OCEAN AVE],SF6915018,2550,2001,CBES T24 2001,,,,,
20814,20814.xml,1,Retail,5820 - 5822 MISSION ST,Building [5820 - 5822 MISSION ST],SF7143003,2821,1890,CBES Pre-1978,,,,,
20828,20828.xml,1,Retail,4609 - 4611 GEARY BLVD,Building [4609 - 4611 GEARY BLVD],SF1534042,1350,2004,CBES T24 2001,,,,,
20975,20975.xml,1,Retail,420 - 420 GRANT AVE,Building [420 - 420 GRANT AVE],SF0270012,6120,1914,CBES Pre-1978,,,,,
21037,21037.xml,1,Office,220 - 222 BATTERY ST,Building [220 - 222 BATTERY ST],SF0237013,5096,2011,CBES T24 2008,,,,,
21044,21044.xml,1,Retail,2066 - 2068 CHESTNUT ST,Building [2066 - 2068 CHESTNUT ST],SF0486A010,1911,1996,CBES T24 1992,,,,,
21076,21076.xml,1,Office,6033 - 6035 GEARY BLVD,Building [6033 - 6035 GEARY BLVD],SF1520038,2287,2014,CBES T24 2008,,,,,
21166,21166.xml,1,Retail,5120 - 5124 GEARY BLVD,Building [5120 - 5124 GEARY BLVD],SF1447020A,1950,1994,CBES T24 1992,,,,,
21182,21182.xml,1,Retail,609 - 609 CLEMENT ST,Building [609 - 609 CLEMENT ST],SF1439044,4500,1979,CBES T24 1978,,,,,
21253,21253.xml,1,Retail,2225 - 2225 FILLMORE ST,Building [2225 - 2225 FILLMORE ST],SF0630005,2263,1993,CBES T24 1992,,,,,
21291,21291.xml,1,Retail,99 - 99 ONONDAGA AVE,Building [99 - 99 ONONDAGA AVE],SF6957039,800,1928,CBES Pre-1978,,,,,
21299,21299.xml,1,Retail,2799 - 2799 24TH ST,Building [2799 - 2799 24TH ST],SF4266035,2325,1999,CBES T24 1992,,,,,
21332,21332.xml,1,Office,5517 - 5517 GEARY BLVD,Building [5517 - 5517 GEARY BLVD],SF1525042,5305,1916,CBES Pre-1978,,,,,
21350,21350.xml,1,Retail,701 - 709 OFARRELL ST,Building [701 - 709 OFARRELL ST],SF0321001,2175,2003,CBES T24 2001,,,,,
21361,21361.xml,1,Retail,1561 - 1561 CALIFORNIA ST,Building [1561 - 1561 CALIFORNIA ST],SF0645016,2736,1975,CBES Pre-1978,,,,,
21405,21405.xml,1,Retail,637 - 639 LARKIN ST,Building [637 - 639 LARKIN ST],SF0740004,2173,2001,CBES T24 2001,,,,,
21538,21538.xml,1,Retail,2969 - 2969 MISSION ST,Building [2969 - 2969 MISSION ST],SF6528023,4738,1998,CBES T24 1992,,,,,
21550,21550.xml,1,Retail,6500 - 6500 03RD ST,Building [6500 - 6500 03RD ST],SF5475001,1600,1999,CBES T24 1992,,,,,
21586,21586.xml,1,Retail,3900 - 3906 IRVING ST,Building [3900 - 3906 IRVING ST],SF1710051,2272,2001,CBES T24 2001,,,,,
21604,21604.xml,1,Retail,3821 - 3821 NORIEGA ST,Building [3821 - 3821 NORIEGA ST],SF2082001K,1850,2004,CBES T24 2001,,,,,
21609,21609.xml,1,Office,2181 - 2183 GREENWICH ST,Building [2181 - 2183 GREENWICH ST],SF0516023,4500,1900,CBES Pre-1978,,,,,
21643,21643.xml,1,Retail,1928 - 1928 FILLMORE ST,Building [1928 - 1928 FILLMORE ST],SF0660021,2275,2011,CBES T24 2008,,,,,
21658,21658.xml,1,Office,1641 - 1641 TARAVAL ST,Building [1641 - 1641 TARAVAL ST],SF2399040,2360,1928,CBES Pre-1978,,,,,
21675,21675.xml,1,Retail,463 - 465 07TH AVE,Building [463 - 465 07TH AVE],SF1537013,1670,1902,CBES Pre-1978,,,,,
21813,21813.xml,1,Retail,846 - 848 DIVISADERO ST,Building [846 - 848 DIVISADERO ST],SF1180016,4500,2001,CBES T24 2001,,,,,
21858,21858.xml,1,Retail,811 - 811 VALENCIA ST,Building [811 - 811 VALENCIA ST],SF3596099,2000,2011,CBES T24 2008,,,,,
21930,21930.xml,1,Office,136 - 142 TAYLOR ST,Building [136 - 142 TAYLOR ST],SF0340014,9700,2015,CBES T24 2008,,,,,
22020,22020.xml,1,Office,863 - 863 BUSH ST,Petite Auberge [863 - 863 BUSH ST],SF0283016,11174,2005,CBES T24 2005,,,,,
22021,22021.xml,1,Retail,4597 - 4599 MISSION ST,Building [4597 - 4599 MISSION ST],SF6014024,3230,1999,CBES T24 1992,,,,,
22088,22088.xml,1,Retail,2300 - 2300 MISSION ST,Building [2300 - 2300 MISSION ST],SF3596001,2250,1996,CBES T24 1992,,,,,
22100,22100.xml,1,Office,430 - 450 BAY ST,Building [430 - 450 BAY ST],SF0030007,3087,1959,CBES Pre-1978,,,,,
22102,22102.xml,1,Office,1939 - 1939 OAKDALE AVE,Building [1939 - 1939 OAKDALE AVE],SF5319039,850,1937,CBES Pre-1978,,,,,
22168,22168.xml,1,Retail,1907 - 1907 OCEAN AVE,Building [1907 - 1907 OCEAN AVE],SF6915034,2250,1924,CBES Pre-1978,,,,,
22197,22197.xml,1,Office,645 - 645 LARKIN ST,Building [645 - 645 LARKIN ST],SF0740003,3768,2014,CBES T24 2008,,,,,
22297,22297.xml,1,Retail,2160 - 2160 MISSION ST,Building [2160 - 2160 MISSION ST],SF3576009,1940,1906,CBES Pre-1978,,,,,
22313,22313.xml,1,Office,15 - 15 BOARDMAN PL,Building [15 - 15 BOARDMAN PL],SF3779096,4500,2008,CBES T24 2008,,,,,
22349,22349.xml,1,Retail,2320 - 2320 MISSION ST,Building [2320 - 2320 MISSION ST],SF3596005,2250,1906,CBES Pre-1978,,,,,
22373,22373.xml,1,Retail,1840 - 1840 HAIGHT ST,Building [1840 - 1840 HAIGHT ST],SF1228005A,2250,2001,CBES T24 2001,,,,,
22390,22390.xml,1,Retail,2300 - 2302 POLK ST,Building [2300 - 2302 POLK ST],SF0548015,2600,1926,CBES Pre-1978,,,,,
22425,22425.xml,1,Retail,673 - 673 GEARY ST,Building [673 - 673 GEARY ST],SF0318017,2632,2006,CBES T24 2005,,,,,
22442,22442.xml,1,Retail, -   ,Building [ -   ],SF0101003,3270,1994,CBES T24 1992,,,,,
22457,22457.xml,1,Retail,1016 - 1022 GRANT AVE,Building [1016 - 1022 GRANT AVE],SF0177013,7174,1907,CBES Pre-1978,,,,,
22524,22524.xml,1,Retail,2374 - 2374 MISSION ST,Building [2374 - 2374 MISSION ST],SF3596015,2250,2006,CBES T24 2005,,,,,
22572,22572.xml,1,Retail,770 - 770 DOLORES ST,Building [770 - 770 DOLORES ST],SF3606010,5156,1900,CBES Pre-1978,,,,,
22576,22576.xml,1,Retail,240 - 240 LEAVENWORTH ST,Building [240 - 240 LEAVENWORTH ST],SF0338016,1480,2008,CBES T24 2008,,,,,
22669,22669.xml,1,Retail,5251 - 5251 03RD ST,Building [5251 - 5251 03RD ST],SF5385001,1815,2011,CBES T24 2008,,,,,
22878,22878.xml,1,Retail,2376 - 2380 MISSION ST,Building [2376 - 2380 MISSION ST],SF3596016,2250,1998,CBES T24 1992,,,,,
22894,22894.xml,1,Retail,984 - 990 VALENCIA ST,Building [984 - 990 VALENCIA ST],SF3608009,5460,2006,CBES T24 2005,,,,,
22961,22961.xml,1,Office,547 - 547 HOWARD ST,Building [547 - 547 HOWARD ST],SF3736110,6375,2006,CBES T24 2005,,,,,
23061,23061.xml,1,Retail,1700 - 1700 MISSION ST,Building [1700 - 1700 MISSION ST],SF3532001,5190,2015,CBES T24 2008,,,,,
23083,23083.xml,1,Office,2308 - 2308 CLEMENT ST,Building [2308 - 2308 CLEMENT ST],SF1409019,2794,2014,CBES T24 2008,,,,,
23099,23099.xml,1,Office,163 - 163 02ND ST,Building [163 - 163 02ND ST],SF3721048,7500,2006,CBES T24 2005,,,,,
23100,23100.xml,1,Office,237 - 241 KEARNY ST,Building [237 - 241 KEARNY ST],SF0287003,6122,1907,CBES Pre-1978,,,,,
23106,23106.xml,1,Retail,2340 - 2344 JUDAH ST,Building [2340 - 2344 JUDAH ST],SF1783017A,1920,2007,CBES T24 2005,,,,,
23120,23120.xml,1,Retail,2072 - 2076 CHESTNUT ST,Building [2072 - 2076 CHESTNUT ST],SF0486A011,2250,2000,CBES T24 1992,,,,,
23216,23216.xml,1,Retail,710 - 710 INNES AVE,Building [710 - 710 INNES AVE],SF4644002B,1325,1995,CBES T24 1992,,,,,
23446,23446.xml,1,Retail,505 - 521 GRANT AVE,Building [505 - 521 GRANT AVE],SF0257005,6900,1998,CBES T24 1992,,,,,
23465,23465.xml,1,Retail,4951 - 4951 MISSION ST,Building [4951 - 4951 MISSION ST],SF6346006E,2087,1996,CBES T24 1992,,,,,
23470,23470.xml,1,Retail,3771 - 3771 MISSION ST,Building [3771 - 3771 MISSION ST],SF5719018,1800,1996,CBES T24 1992,,,,,
23559,23559.xml,1,Office,222 - 222 07TH ST,Building [222 - 222 07TH ST],SF3730002,4500,2007,CBES T24 2005,,,,,
23602,23602.xml,1,Retail,2319 - 2319 TARAVAL ST,Building [2319 - 2319 TARAVAL ST],SF2392040,1804,1995,CBES T24 1992,,,,,
23621,23621.xml,1,Retail,4708 - 4708 MISSION ST,Building [4708 - 4708 MISSION ST],SF6955012,2112,2001,CBES T24 2001,,,,,
23645,23645.xml,1,Retail,1205 - 1207 UNION ST,Building [1205 - 1207 UNION ST],SF0123063,2310,1996,CBES T24 1992,,,,,
23764,23764.xml,1,Retail,1906 - 1910 IRVING ST,Building [1906 - 1910 IRVING ST],SF1730019A,2660,1923,CBES Pre-1978,,,,,
23802,23802.xml,1,Retail,453 - 455 BUSH ST,Building [453 - 455 BUSH ST],SF0287019,4080,1906,CBES Pre-1978,,,,,
23860,23860.xml,1,Retail,3011 - 3011 FILLMORE ST,Building [3011 - 3011 FILLMORE ST],SF0534008,3750,2007,CBES T24 2005,,,,,
23879,23879.xml,1,Office,2166 - 2166 CHESTNUT ST,Building [2166 - 2166 CHESTNUT ST],SF0486A025,1950,1996,CBES T24 1992,,,,,
24005,24005.xml,1,Retail,1907 - 1911 HAYES ST,Building [1907 - 1911 HAYES ST],SF1210038,2062,1922,CBES Pre-1978,,,,,
24029,24029.xml,1,Retail,966 - 966 MISSION ST,Building [966 - 966 MISSION ST],SF3704019,6150,2007,CBES T24 2005,,,,,
24134,24134.xml,1,Retail,505 - 505 08TH AVE,Building [505 - 505 08TH AVE],SF1551001,3626,1914,CBES Pre-1978,,,,,
24135,24135.xml,1,Retail,2455 - 2457 NORIEGA ST,Building [2455 - 2457 NORIEGA ST],SF2068047,2040,1950,CBES Pre-1978,,,,,
24149,24149.xml,1,Office,831 - 831 MONTGOMERY ST,Building [831 - 831 MONTGOMERY ST],SF0176004,3067,2007,CBES T24 2005,,,,,
24194,24194.xml,1,Office,251 - 251 SOUTH VAN NESS AVE,Building [251 - 251 SOUTH VAN NESS AVE],SF3530015A,6448,2007,CBES T24 2005,,,,,
24243,24243.xml,1,Retail,1418 - 1422 OCEAN AVE,Building [1418 - 1422 OCEAN AVE],SF3197008,2625,2007,CBES T24 2005,,,,,
24304,24304.xml,1,Office,5012 - 5012 MISSION ST,Building [5012 - 5012 MISSION ST],SF6968012,4325,2016,CBES T24 2008,,,,,
24390,24390.xml,1,Office,594 - 594 18TH AVE,Building [594 - 594 18TH AVE],SF1560025,4021,1917,CBES Pre-1978,,,,,
24405,24405.xml,1,Retail,1847 - 1849 UNION ST,Building [1847 - 1849 UNION ST],SF0543029,3250,2011,CBES T24 2008,,,,,
24444,24444.xml,1,Retail,300 - 300 MORAGA ST,Building [300 - 300 MORAGA ST],SF1934016,2015,1998,CBES T24 1992,,,,,
24469,24469.xml,1,Retail,558 - 558 MONTEREY BLVD,Building [558 - 558 MONTEREY BLVD],SF3093011,1525,1998,CBES T24 1992,,,,,
24470,24470.xml,1,Office,333 - 333 SACRAMENTO ST,Building [333 - 333 SACRAMENTO ST],SF0237018,6550,2010,CBES T24 2008,,,,,
24537,24537.xml,1,Retail,370 - 370 BAY SHORE BLVD,Building [370 - 370 BAY SHORE BLVD],SF5596012,2889,1946,CBES Pre-1978,,,,,
24615,24615.xml,1,Retail,1330 - 1334 NORIEGA ST,Building [1330 - 1334 NORIEGA ST],SF2029024,2700,1995,CBES T24 1992,,,,,
24624,24624.xml,1,Office,5010 - 5010 MISSION ST,Building [5010 - 5010 MISSION ST],SF6968010,3325,2008,CBES T24 2008,,,,,
24646,24646.xml,1,Office,2215 - 2215 POST ST,Building [2215 - 2215 POST ST],SF1078025,2427,2013,CBES T24 2008,,,,,
24693,24693.xml,1,Retail,670 - 670 SOUTH VAN NESS AVE,Building [670 - 670 SOUTH VAN NESS AVE],SF3575097,4200,2011,CBES T24 2008,,,,,
24833,24833.xml,1,Retail,3157 - 3157 MISSION ST,Building [3157 - 3157 MISSION ST],SF5518018,2066,1948,CBES Pre-1978,,,,,
24834,24834.xml,1,Retail,3625 - 3625 SACRAMENTO ST,Building [3625 - 3625 SACRAMENTO ST],SF1018016,2125,1995,CBES T24 1992,,,,,
24854,24854.xml,1,Retail,1440 - 1440 SILVER AVE,Building [1440 - 1440 SILVER AVE],SF5922024,1680,2000,CBES T24 1992,,,,,
